Customer ID,Recency,Frequency,Monetary,Cluster,Labels
22562,320,1.0,67.3608,0,Lost/Needed Attention Customers
22563,124,1.0,28.6858,2,Current Customer
22564,118,1.0,130.3458,2,Current Customer
22565,70,1.0,13.8788,2,Current Customer
22566,63,1.0,1879.594,2,Current Customer
22567,233,1.0,52.5538,0,Lost/Needed Attention Customers
22568,195,1.0,4.409,0,Lost/Needed Attention Customers
22569,315,1.0,162.3357,0,Lost/Needed Attention Customers
22570,88,1.0,3836.5158,2,Current Customer
22571,237,2.0,5298.9198,1,Top/Best Customers
22572,213,2.0,4536.3125,1,Top/Best Customers
22573,233,2.0,3007.3156,1,Top/Best Customers
22574,239,1.0,77.339,0,Lost/Needed Attention Customers
22575,232,2.0,3970.6076000000003,1,Top/Best Customers
22576,231,2.0,3007.3156,1,Top/Best Customers
22577,213,2.0,3651.4973999999997,1,Top/Best Customers
22578,225,2.0,4247.0373,1,Top/Best Customers
22579,240,2.0,3623.8724,1,Top/Best Customers
22580,239,2.0,5387.085,1,Top/Best Customers
22581,238,2.0,4920.1258,1,Top/Best Customers
22582,199,2.0,3681.3324000000002,1,Top/Best Customers
22583,199,2.0,5946.3506,1,Top/Best Customers
22584,216,1.0,75.0958,0,Lost/Needed Attention Customers
22585,245,1.0,1836.4107,0,Lost/Needed Attention Customers
22586,63,1.0,7688.4132,2,Current Customer
22587,272,1.0,1213.2458,0,Lost/Needed Attention Customers
22588,203,1.0,162.3357,0,Lost/Needed Attention Customers
22589,154,1.0,5.514,2,Current Customer
22590,260,1.0,1935.8606999999997,0,Lost/Needed Attention Customers
22591,250,1.0,2509.4992,0,Lost/Needed Attention Customers
22592,73,1.0,3878.5058,2,Current Customer
22593,155,1.0,1836.4107,0,Lost/Needed Attention Customers
22594,85,1.0,3779.0558,2,Current Customer
22595,206,1.0,11138.0908,0,Lost/Needed Attention Customers
22596,88,1.0,3869.6658,2,Current Customer
22597,257,1.0,2720.3332,0,Lost/Needed Attention Customers
22598,247,1.0,3303.674,0,Lost/Needed Attention Customers
22599,78,1.0,1879.594,2,Current Customer
22600,43,1.0,3836.5158,2,Current Customer
22601,159,1.0,1874.5331999999999,0,Lost/Needed Attention Customers
22602,52,1.0,3878.5058,2,Current Customer
22603,154,1.0,1240.8708,0,Lost/Needed Attention Customers
22604,47,1.0,3836.5158,2,Current Customer
22605,47,1.0,3869.6658,2,Current Customer
22606,267,1.0,2603.2032,0,Lost/Needed Attention Customers
22607,229,1.0,3367.2115000000003,0,Lost/Needed Attention Customers
22608,42,1.0,5784.5757,2,Current Customer
22609,235,1.0,2691.6032,0,Lost/Needed Attention Customers
22610,238,1.0,1270.7058,0,Lost/Needed Attention Customers
22611,65,1.0,5885.6831999999995,2,Current Customer
22612,174,1.0,2483.6864,0,Lost/Needed Attention Customers
22613,383,1.0,3923.2032,0,Lost/Needed Attention Customers
22614,375,1.0,2553.6108,0,Lost/Needed Attention Customers
22615,223,1.0,596.689,0,Lost/Needed Attention Customers
22616,61,1.0,3836.5158,2,Current Customer
22617,43,1.0,3565.8792,2,Current Customer
22618,53,1.0,1879.594,2,Current Customer
22619,47,1.0,1811.0508,2,Current Customer
22620,353,1.0,1268.4958,0,Lost/Needed Attention Customers
22621,282,1.0,2607.6232,0,Lost/Needed Attention Customers
22622,154,1.0,130.3458,2,Current Customer
22623,214,1.0,1836.4107,0,Lost/Needed Attention Customers
22624,26,1.0,75.0958,2,Current Customer
22625,337,1.0,344.5832,0,Lost/Needed Attention Customers
22626,174,1.0,1874.5331999999999,0,Lost/Needed Attention Customers
22627,217,1.0,2603.2032,0,Lost/Needed Attention Customers
22628,238,1.0,2488.2832,0,Lost/Needed Attention Customers
22629,236,1.0,132.5558,0,Lost/Needed Attention Customers
22630,374,1.0,3860.2182,0,Lost/Needed Attention Customers
22631,387,1.0,3810.4932,0,Lost/Needed Attention Customers
22632,173,1.0,11016.0544,0,Lost/Needed Attention Customers
22633,265,1.0,624.314,0,Lost/Needed Attention Customers
22634,36,1.0,5885.6831999999995,2,Current Customer
22635,49,1.0,5729.2152,2,Current Customer
22636,36,1.0,1879.594,2,Current Customer
22637,54,1.0,5685.1257,2,Current Customer
22638,230,1.0,1213.2458,0,Lost/Needed Attention Customers
22639,342,1.0,2553.6108,0,Lost/Needed Attention Customers
22640,349,1.0,3810.4932,0,Lost/Needed Attention Customers
22641,132,1.0,2603.2032,2,Current Customer
22642,348,1.0,3974.5857000000005,0,Lost/Needed Attention Customers
22643,340,1.0,1238.1415,0,Lost/Needed Attention Customers
22644,219,1.0,1333.713,0,Lost/Needed Attention Customers
22645,135,1.0,1836.4107,2,Current Customer
22646,346,1.0,2553.6108,0,Lost/Needed Attention Customers
22647,152,1.0,5665.0036,0,Lost/Needed Attention Customers
22648,144,1.0,5471.8496,2,Current Customer
22649,130,1.0,2603.2032,2,Current Customer
22650,235,1.0,1270.7058,0,Lost/Needed Attention Customers
22651,128,1.0,1270.7058,2,Current Customer
22652,224,1.0,1836.4107,0,Lost/Needed Attention Customers
22653,351,1.0,5252.9932,0,Lost/Needed Attention Customers
22654,134,1.0,1868.8977,2,Current Customer
22655,196,1.0,1874.5331999999999,0,Lost/Needed Attention Customers
22656,312,1.0,5169.0132,0,Lost/Needed Attention Customers
22657,142,1.0,88.3558,2,Current Customer
22658,83,1.0,32.034,2,Current Customer
22659,80,1.0,86.1458,2,Current Customer
22660,15,1.0,4.409,2,Current Customer
22661,89,1.0,228.63569999999999,2,Current Customer
22662,69,1.0,5.514,2,Current Customer
22663,126,1.0,1270.7058,2,Current Customer
22664,112,1.0,11100.0344,2,Current Customer
22665,257,1.0,1297.2038,0,Lost/Needed Attention Customers
22666,226,1.0,1270.7058,0,Lost/Needed Attention Customers
22667,390,1.0,2586.7608,0,Lost/Needed Attention Customers
22668,377,1.0,2595.6008,0,Lost/Needed Attention Customers
22669,374,1.0,1238.1415,0,Lost/Needed Attention Customers
22670,320,1.0,88.3558,0,Lost/Needed Attention Customers
22671,329,1.0,2553.6108,0,Lost/Needed Attention Customers
22672,211,1.0,65.1508,0,Lost/Needed Attention Customers
22673,136,1.0,2691.6032,2,Current Customer
22674,210,1.0,1270.7058,0,Lost/Needed Attention Customers
22675,135,1.0,2780.0476,2,Current Customer
22676,339,1.0,32.034,0,Lost/Needed Attention Customers
22677,77,1.0,28.6858,2,Current Customer
22678,196,1.0,2167.9107,0,Lost/Needed Attention Customers
22679,150,1.0,2028.6473999999998,2,Current Customer
22680,71,1.0,2744.5992,2,Current Customer
22681,232,1.0,729.024,0,Lost/Needed Attention Customers
22682,11,1.0,32.034,2,Current Customer
22683,255,1.0,193.82819999999998,0,Lost/Needed Attention Customers
22684,62,1.0,1213.2458,2,Current Customer
22685,187,1.0,2654.0332,0,Lost/Needed Attention Customers
22686,323,1.0,8244.0072,0,Lost/Needed Attention Customers
22687,395,1.0,2553.6108,0,Lost/Needed Attention Customers
22688,187,1.0,86.1458,0,Lost/Needed Attention Customers
22689,105,1.0,1213.2458,2,Current Customer
22690,95,1.0,13944.658,2,Current Customer
22691,103,1.0,8146.0491,2,Current Customer
22692,74,1.0,10969.6444,2,Current Customer
22693,360,1.0,3878.5058,0,Lost/Needed Attention Customers
22694,205,1.0,1270.7058,0,Lost/Needed Attention Customers
22695,324,1.0,2595.6008,0,Lost/Needed Attention Customers
22696,74,1.0,228.63569999999999,2,Current Customer
22697,328,1.0,278.3607,0,Lost/Needed Attention Customers
22698,290,1.0,228.63569999999999,0,Lost/Needed Attention Customers
22699,66,1.0,360.208,2,Current Customer
22700,194,1.0,13.8788,0,Lost/Needed Attention Customers
22701,208,1.0,128.1358,0,Lost/Needed Attention Customers
22702,76,1.0,32.034,2,Current Customer
22703,21,1.0,228.63569999999999,2,Current Customer
22704,227,1.0,138.99810000000002,0,Lost/Needed Attention Customers
22705,351,1.0,86.1458,0,Lost/Needed Attention Customers
22706,12,1.0,222.00570000000002,2,Current Customer
22707,170,1.0,208.7457,0,Lost/Needed Attention Customers
22708,140,1.0,294.9357,2,Current Customer
22709,137,1.0,32.034,2,Current Customer
22710,285,1.0,4.409,0,Lost/Needed Attention Customers
22711,195,1.0,2603.2032,0,Lost/Needed Attention Customers
22712,100,1.0,1270.7058,2,Current Customer
22713,34,2.0,5843.2732,1,Top/Best Customers
22714,217,1.0,318.0192,0,Lost/Needed Attention Customers
22715,257,1.0,188.9108,0,Lost/Needed Attention Customers
22716,195,1.0,1836.4107,0,Lost/Needed Attention Customers
22717,203,1.0,1270.7058,0,Lost/Needed Attention Customers
22718,184,1.0,2654.0332,0,Lost/Needed Attention Customers
22719,194,1.0,2509.4992,0,Lost/Needed Attention Customers
22720,33,1.0,33.139,2,Current Customer
22721,174,1.0,123.55019999999999,0,Lost/Needed Attention Customers
22722,192,1.0,2488.2832,0,Lost/Needed Attention Customers
22723,121,1.0,231.9507,2,Current Customer
22724,184,1.0,231.9507,0,Lost/Needed Attention Customers
22725,178,1.0,86.1458,0,Lost/Needed Attention Customers
22726,31,1.0,33.139,2,Current Customer
22727,297,1.0,77.3058,0,Lost/Needed Attention Customers
22728,338,1.0,497.0181,0,Lost/Needed Attention Customers
22729,297,1.0,231.9507,0,Lost/Needed Attention Customers
22730,148,1.0,5.514,2,Current Customer
22731,203,1.0,231.9507,0,Lost/Needed Attention Customers
22732,54,2.0,5793.7141,1,Top/Best Customers
22733,208,1.0,1213.2458,0,Lost/Needed Attention Customers
22734,338,1.0,326.9032,0,Lost/Needed Attention Customers
22735,271,1.0,77.3058,0,Lost/Needed Attention Customers
22736,322,1.0,33.139,0,Lost/Needed Attention Customers
22737,229,1.0,912.8404999999999,0,Lost/Needed Attention Customers
22738,104,1.0,530.2232,2,Current Customer
22739,349,1.0,16.0888,0,Lost/Needed Attention Customers
22740,82,1.0,33.139,2,Current Customer
22741,310,1.0,77.3058,0,Lost/Needed Attention Customers
22742,330,1.0,397.4685,0,Lost/Needed Attention Customers
22743,333,1.0,291.4992,0,Lost/Needed Attention Customers
22744,120,1.0,299.5105,2,Current Customer
22745,325,1.0,2603.2032,0,Lost/Needed Attention Customers
22746,195,1.0,133.3626,0,Lost/Needed Attention Customers
22747,288,1.0,71.3388,0,Lost/Needed Attention Customers
22748,32,2.0,5976.039099999999,1,Top/Best Customers
22749,201,1.0,2654.0332,0,Lost/Needed Attention Customers
22750,102,1.0,33.139,2,Current Customer
22751,229,1.0,589.9376,0,Lost/Needed Attention Customers
22752,255,1.0,71.3388,0,Lost/Needed Attention Customers
22753,183,1.0,3202.1576,0,Lost/Needed Attention Customers
22754,138,1.0,643.0437000000001,2,Current Customer
22755,47,1.0,5.514,2,Current Customer
22756,272,1.0,231.9507,0,Lost/Needed Attention Customers
22757,12,1.0,417.5132,2,Current Customer
22758,299,1.0,2488.2832,0,Lost/Needed Attention Customers
22759,224,1.0,123.55019999999999,0,Lost/Needed Attention Customers
22760,283,1.0,1213.2458,0,Lost/Needed Attention Customers
22761,132,1.0,231.9507,2,Current Customer
22762,122,1.0,417.5132,2,Current Customer
22763,111,1.0,231.9507,2,Current Customer
22764,147,1.0,33.139,2,Current Customer
22765,140,2.0,14397.130924999998,1,Top/Best Customers
22766,253,1.0,33.139,0,Lost/Needed Attention Customers
22767,309,1.0,231.9507,0,Lost/Needed Attention Customers
22768,284,1.0,2654.0332,0,Lost/Needed Attention Customers
22769,234,1.0,33.139,0,Lost/Needed Attention Customers
22770,192,1.0,596.689,0,Lost/Needed Attention Customers
22771,20,1.0,255.12240000000003,2,Current Customer
22772,311,1.0,5.514,0,Lost/Needed Attention Customers
22773,91,1.0,954.5432,2,Current Customer
22774,34,1.0,33.139,2,Current Customer
22775,209,1.0,123.55019999999999,0,Lost/Needed Attention Customers
22776,243,1.0,231.9507,0,Lost/Needed Attention Customers
22777,237,1.0,643.0437000000001,0,Lost/Needed Attention Customers
22778,279,1.0,3194.6436,0,Lost/Needed Attention Customers
22779,14,1.0,33.139,2,Current Customer
22780,282,1.0,3194.6436,0,Lost/Needed Attention Customers
22781,21,1.0,123.55019999999999,2,Current Customer
22782,190,1.0,2509.4992,0,Lost/Needed Attention Customers
22783,141,1.0,231.9507,2,Current Customer
22784,204,1.0,1247.5008,0,Lost/Needed Attention Customers
22785,392,2.0,9371.3614,1,Top/Best Customers
22786,87,1.0,123.55019999999999,2,Current Customer
22787,207,1.0,2742.4332,0,Lost/Needed Attention Customers
22788,199,1.0,2669.5032,0,Lost/Needed Attention Customers
22789,195,1.0,1270.7058,0,Lost/Needed Attention Customers
22790,187,1.0,1270.7058,0,Lost/Needed Attention Customers
22791,280,1.0,2654.0332,0,Lost/Needed Attention Customers
22792,172,1.0,231.9507,0,Lost/Needed Attention Customers
22793,126,1.0,231.9507,2,Current Customer
22794,330,1.0,60.2888,0,Lost/Needed Attention Customers
22795,341,1.0,225.3207,0,Lost/Needed Attention Customers
22796,257,1.0,162.3357,0,Lost/Needed Attention Customers
22797,39,1.0,7657.5507,2,Current Customer
22798,266,1.0,27.614,0,Lost/Needed Attention Customers
22799,66,1.0,77.3058,2,Current Customer
22800,51,1.0,7823.3337,2,Current Customer
22801,137,1.0,5.514,2,Current Customer
22802,7,1.0,5.514,2,Current Customer
22803,39,1.0,7839.9087,2,Current Customer
22804,297,1.0,119.2958,0,Lost/Needed Attention Customers
22805,53,1.0,4.409,2,Current Customer
22806,105,1.0,86.1458,2,Current Customer
22807,16,1.0,397.4685,2,Current Customer
22808,374,1.0,5477.1314,0,Lost/Needed Attention Customers
22809,29,1.0,86.1458,2,Current Customer
22810,37,1.0,5204.5058,2,Current Customer
22811,72,1.0,77.3058,2,Current Customer
22812,167,1.0,71.3388,0,Lost/Needed Attention Customers
22813,93,1.0,530.2232,2,Current Customer
22814,310,1.0,5.514,0,Lost/Needed Attention Customers
22815,153,1.0,28.6858,2,Current Customer
22816,46,1.0,12933.6935,2,Current Customer
22817,46,1.0,14397.130924999998,2,Current Customer
22818,364,1.0,188.82240000000002,0,Lost/Needed Attention Customers
22819,165,1.0,231.9507,0,Lost/Needed Attention Customers
22820,3,1.0,65.1508,2,Current Customer
22821,235,1.0,86.1458,0,Lost/Needed Attention Customers
22822,393,1.0,5471.8496,0,Lost/Needed Attention Customers
22823,140,1.0,145.76069999999999,2,Current Customer
22824,45,1.0,5094.0058,2,Current Customer
22825,144,1.0,349.0032,2,Current Customer
22826,319,1.0,77.3058,0,Lost/Needed Attention Customers
22827,235,1.0,298.2507,0,Lost/Needed Attention Customers
22828,379,1.0,5417.373,0,Lost/Needed Attention Customers
22829,54,1.0,5.514,2,Current Customer
22830,32,1.0,47.1726,2,Current Customer
22831,272,1.0,88.3558,0,Lost/Needed Attention Customers
22832,321,1.0,30.8958,0,Lost/Needed Attention Customers
22833,97,1.0,65.1508,2,Current Customer
22834,144,1.0,28.6858,2,Current Customer
22835,320,1.0,86.1458,0,Lost/Needed Attention Customers
22836,51,1.0,7740.4587,2,Current Customer
22837,138,1.0,231.9507,2,Current Customer
22838,194,1.0,33.139,0,Lost/Needed Attention Customers
22839,357,1.0,173.4852,0,Lost/Needed Attention Customers
22840,99,1.0,82.411,2,Current Customer
22841,329,1.0,38.675,0,Lost/Needed Attention Customers
22842,225,1.0,382.1532,0,Lost/Needed Attention Customers
22843,291,1.0,162.3687,0,Lost/Needed Attention Customers
22844,303,1.0,88.378,0,Lost/Needed Attention Customers
22845,33,2.0,7830.298000000001,1,Top/Best Customers
22846,363,1.0,248.55870000000002,0,Lost/Needed Attention Customers
22847,262,1.0,82.411,0,Lost/Needed Attention Customers
22848,357,1.0,88.378,0,Lost/Needed Attention Customers
22849,50,1.0,222.0168,2,Current Customer
22850,41,2.0,7882.4762,1,Top/Best Customers
22851,57,2.0,7827.999599999999,1,Top/Best Customers
22852,69,1.0,88.378,2,Current Customer
22853,246,1.0,88.378,0,Lost/Needed Attention Customers
22854,41,2.0,7887.758000000001,1,Top/Best Customers
22855,61,1.0,313.6432,2,Current Customer
22856,187,1.0,5.514,0,Lost/Needed Attention Customers
22857,53,2.0,5399.8036,1,Top/Best Customers
22858,12,1.0,5.514,2,Current Customer
22859,197,1.0,5.514,0,Lost/Needed Attention Customers
22860,34,2.0,13382.0834,1,Top/Best Customers
22861,188,1.0,231.9507,0,Lost/Needed Attention Customers
22862,184,1.0,596.689,0,Lost/Needed Attention Customers
22863,284,1.0,33.139,0,Lost/Needed Attention Customers
22864,189,1.0,2527.0024,0,Lost/Needed Attention Customers
22865,118,1.0,123.55019999999999,2,Current Customer
22866,309,1.0,13.8788,0,Lost/Needed Attention Customers
22867,181,1.0,86.1458,0,Lost/Needed Attention Customers
22868,46,1.0,75.0958,2,Current Customer
22869,131,1.0,88.3558,2,Current Customer
22870,279,1.0,228.63569999999999,0,Lost/Needed Attention Customers
22871,188,1.0,1240.8708,0,Lost/Needed Attention Customers
22872,194,1.0,596.689,0,Lost/Needed Attention Customers
22873,191,1.0,596.689,0,Lost/Needed Attention Customers
22874,282,1.0,1213.2458,0,Lost/Needed Attention Customers
22875,290,1.0,2458.6692,0,Lost/Needed Attention Customers
22876,285,1.0,1270.7058,0,Lost/Needed Attention Customers
22877,110,2.0,6588.3858,1,Top/Best Customers
22878,294,1.0,1836.4107,0,Lost/Needed Attention Customers
22879,289,1.0,2488.2832,0,Lost/Needed Attention Customers
22880,276,1.0,1213.2458,0,Lost/Needed Attention Customers
22881,71,2.0,9300.111,1,Top/Best Customers
22882,155,1.0,448.4092,0,Lost/Needed Attention Customers
22883,313,1.0,33.139,0,Lost/Needed Attention Customers
22884,33,1.0,77.3058,2,Current Customer
22885,304,1.0,1213.2458,0,Lost/Needed Attention Customers
22886,287,1.0,1987.2432,0,Lost/Needed Attention Customers
22887,276,1.0,2556.7932,0,Lost/Needed Attention Customers
22888,277,1.0,596.689,0,Lost/Needed Attention Customers
22889,64,2.0,9242.651,1,Top/Best Customers
22890,80,1.0,231.9507,2,Current Customer
22891,261,1.0,231.9507,0,Lost/Needed Attention Customers
22892,156,1.0,1240.8708,0,Lost/Needed Attention Customers
22893,349,2.0,12169.354000000001,1,Top/Best Customers
22894,327,1.0,71.3388,0,Lost/Needed Attention Customers
22895,365,2.0,9371.3614,1,Top/Best Customers
22896,302,1.0,2654.0332,0,Lost/Needed Attention Customers
22897,265,1.0,2483.6864,0,Lost/Needed Attention Customers
22898,271,1.0,596.689,0,Lost/Needed Attention Customers
22899,273,1.0,2654.0332,0,Lost/Needed Attention Customers
22900,257,1.0,596.689,0,Lost/Needed Attention Customers
22901,83,2.0,9242.651,1,Top/Best Customers
22902,129,1.0,71.3388,2,Current Customer
22903,274,2.0,9425.838,1,Top/Best Customers
22904,36,2.0,14397.130924999998,1,Top/Best Customers
22905,34,2.0,5110.5284,1,Top/Best Customers
22906,59,2.0,5110.5284,1,Top/Best Customers
22907,66,2.0,6514.3176,1,Top/Best Customers
22908,53,2.0,10631.627700000001,1,Top/Best Customers
22909,84,2.0,10362.0298,1,Top/Best Customers
22910,72,2.0,4290.220600000001,1,Top/Best Customers
22911,155,1.0,88.3558,2,Current Customer
22912,34,2.0,7887.758000000001,1,Top/Best Customers
22913,54,2.0,10707.5082,1,Top/Best Customers
22914,299,1.0,132.5558,0,Lost/Needed Attention Customers
22915,215,1.0,30.8958,0,Lost/Needed Attention Customers
22916,140,1.0,130.3458,2,Current Customer
22917,331,1.0,5.514,0,Lost/Needed Attention Customers
22918,114,1.0,5.514,2,Current Customer
22919,169,1.0,130.3458,0,Lost/Needed Attention Customers
22920,63,1.0,406.4192,2,Current Customer
22921,35,2.0,13311.761,1,Top/Best Customers
22922,185,1.0,228.63569999999999,0,Lost/Needed Attention Customers
22923,31,1.0,24.2879,2,Current Customer
22924,351,1.0,401.9992,0,Lost/Needed Attention Customers
22925,147,1.0,894.5862000000001,2,Current Customer
22926,42,2.0,6289.1324,1,Top/Best Customers
22927,41,2.0,10067.2158,1,Top/Best Customers
22928,229,1.0,130.3458,0,Lost/Needed Attention Customers
22929,56,2.0,13426.681,1,Top/Best Customers
22930,32,2.0,10845.950900000002,1,Top/Best Customers
22931,374,2.0,4290.220600000001,1,Top/Best Customers
22932,379,2.0,6514.3176,1,Top/Best Customers
22933,55,2.0,6247.142400000001,1,Top/Best Customers
22934,48,2.0,8434.7525,1,Top/Best Customers
22935,56,2.0,10233.8498,1,Top/Best Customers
22936,46,2.0,10211.749800000001,1,Top/Best Customers
22937,41,2.0,6536.417600000001,1,Top/Best Customers
22938,48,2.0,8434.7525,1,Top/Best Customers
22939,47,2.0,8309.5698,1,Top/Best Customers
22940,388,2.0,8547.4625,1,Top/Best Customers
22941,208,1.0,130.3458,0,Lost/Needed Attention Customers
22942,57,2.0,8344.3773,1,Top/Best Customers
22943,43,2.0,4579.495800000001,1,Top/Best Customers
22944,266,1.0,213.71820000000002,0,Lost/Needed Attention Customers
22945,314,1.0,28.5974,0,Lost/Needed Attention Customers
22946,340,2.0,8145.4773000000005,1,Top/Best Customers
22947,331,1.0,167.8938,0,Lost/Needed Attention Customers
22948,272,1.0,88.3558,0,Lost/Needed Attention Customers
22949,285,1.0,159.0538,0,Lost/Needed Attention Customers
22950,360,2.0,6247.142400000001,1,Top/Best Customers
22951,311,2.0,10651.305,1,Top/Best Customers
22952,339,1.0,88.3558,0,Lost/Needed Attention Customers
22953,308,2.0,8105.564700000001,1,Top/Best Customers
22954,311,2.0,6536.417600000001,1,Top/Best Customers
22955,155,1.0,30.8958,2,Current Customer
22956,100,1.0,213.71820000000002,2,Current Customer
22957,170,1.0,88.3558,0,Lost/Needed Attention Customers
22958,37,2.0,10501.025000000001,1,Top/Best Customers
22959,34,2.0,6247.142400000001,1,Top/Best Customers
22960,132,1.0,5.514,2,Current Customer
22961,310,2.0,6189.682400000001,1,Top/Best Customers
22962,243,1.0,88.3558,0,Lost/Needed Attention Customers
22963,311,1.0,130.3458,0,Lost/Needed Attention Customers
22964,246,1.0,273.9958,0,Lost/Needed Attention Customers
22965,129,1.0,16.0888,2,Current Customer
22966,285,2.0,6247.142400000001,1,Top/Best Customers
22967,157,1.0,231.9507,0,Lost/Needed Attention Customers
22968,248,1.0,71.3388,0,Lost/Needed Attention Customers
22969,20,1.0,88.3558,2,Current Customer
22970,347,1.0,349.0032,0,Lost/Needed Attention Customers
22971,530,1.0,3953.9884,0,Lost/Needed Attention Customers
22972,245,1.0,596.689,0,Lost/Needed Attention Customers
22973,31,1.0,16.0888,2,Current Customer
22974,311,1.0,16.0888,0,Lost/Needed Attention Customers
22975,530,1.0,3953.9884,0,Lost/Needed Attention Customers
22976,64,2.0,9242.651,1,Top/Best Customers
22977,246,1.0,231.9507,0,Lost/Needed Attention Customers
22978,28,1.0,270.0399,2,Current Customer
22979,83,1.0,349.0032,2,Current Customer
22980,357,1.0,33.139,0,Lost/Needed Attention Customers
22981,47,1.0,406.4192,2,Current Customer
22982,329,1.0,231.9507,0,Lost/Needed Attention Customers
22983,191,1.0,16.0888,0,Lost/Needed Attention Customers
22984,39,1.0,77.3058,2,Current Customer
22985,119,1.0,360.0092,2,Current Customer
22986,196,2.0,3681.3324,1,Top/Best Customers
22987,54,2.0,8246.5848,1,Top/Best Customers
22988,53,2.0,6569.5676,1,Top/Best Customers
22989,257,1.0,231.9507,0,Lost/Needed Attention Customers
22990,279,1.0,33.139,0,Lost/Needed Attention Customers
22991,239,1.0,77.3058,0,Lost/Needed Attention Customers
22992,259,1.0,2687.1832,0,Lost/Needed Attention Customers
22993,156,1.0,1874.5331999999999,0,Lost/Needed Attention Customers
22994,155,1.0,596.689,0,Lost/Needed Attention Customers
22995,213,2.0,14397.130924999998,1,Top/Best Customers
22996,218,2.0,12100.037500000002,1,Top/Best Customers
22997,163,1.0,2687.1832,0,Lost/Needed Attention Customers
22998,396,2.0,7823.654200000001,1,Top/Best Customers
22999,180,1.0,1836.4107,0,Lost/Needed Attention Customers
23000,15,1.0,417.5132,2,Current Customer
23001,113,1.0,123.55019999999999,2,Current Customer
23002,291,1.0,371.28,0,Lost/Needed Attention Customers
23003,281,1.0,71.3388,0,Lost/Needed Attention Customers
23004,90,1.0,188.82240000000002,2,Current Customer
23005,283,1.0,71.3388,0,Lost/Needed Attention Customers
23006,90,1.0,130.84320000000002,2,Current Customer
23007,297,1.0,33.1058,0,Lost/Needed Attention Customers
23008,257,1.0,132.5558,0,Lost/Needed Attention Customers
23009,53,1.0,16.0888,2,Current Customer
23010,90,1.0,213.71820000000002,2,Current Customer
23011,212,1.0,33.1058,0,Lost/Needed Attention Customers
23012,143,1.0,5.514,2,Current Customer
23013,222,1.0,28.5974,0,Lost/Needed Attention Customers
23014,173,1.0,30.8958,0,Lost/Needed Attention Customers
23015,168,1.0,1868.8977,0,Lost/Needed Attention Customers
23016,176,1.0,1240.8708,0,Lost/Needed Attention Customers
23017,168,1.0,1868.8977,0,Lost/Needed Attention Customers
23018,159,1.0,2687.1832,0,Lost/Needed Attention Customers
23019,258,1.0,3389.3115,0,Lost/Needed Attention Customers
23020,24,1.0,708.9462,2,Current Customer
23021,167,1.0,1247.5008,0,Lost/Needed Attention Customers
23022,249,1.0,16.0888,0,Lost/Needed Attention Customers
23023,309,1.0,71.3388,0,Lost/Needed Attention Customers
23024,260,1.0,472.7192,0,Lost/Needed Attention Customers
23025,153,1.0,33.139,2,Current Customer
23026,161,1.0,1333.713,0,Lost/Needed Attention Customers
23027,171,1.0,123.55019999999999,0,Lost/Needed Attention Customers
23028,157,1.0,2654.0332,0,Lost/Needed Attention Customers
23029,300,1.0,532.4332,0,Lost/Needed Attention Customers
23030,151,1.0,33.139,2,Current Customer
23031,165,1.0,231.9507,0,Lost/Needed Attention Customers
23032,163,1.0,1213.2458,0,Lost/Needed Attention Customers
23033,163,1.0,2603.2032,0,Lost/Needed Attention Customers
23034,160,1.0,596.689,0,Lost/Needed Attention Customers
23035,167,1.0,2483.6864,0,Lost/Needed Attention Customers
23036,165,1.0,3452.849,0,Lost/Needed Attention Customers
23037,7,1.0,71.3388,2,Current Customer
23038,260,1.0,1247.5008,0,Lost/Needed Attention Customers
23039,257,1.0,1240.8708,0,Lost/Needed Attention Customers
23040,249,1.0,1874.5331999999999,0,Lost/Needed Attention Customers
23041,170,1.0,1240.8708,0,Lost/Needed Attention Customers
23042,169,1.0,2607.6232,0,Lost/Needed Attention Customers
23043,39,1.0,33.139,2,Current Customer
23044,294,1.0,123.55019999999999,0,Lost/Needed Attention Customers
23045,227,1.0,77.3058,0,Lost/Needed Attention Customers
23046,346,1.0,123.55019999999999,0,Lost/Needed Attention Customers
23047,170,1.0,1836.4107,0,Lost/Needed Attention Customers
23048,272,1.0,170.5899,0,Lost/Needed Attention Customers
23049,332,1.0,77.3058,0,Lost/Needed Attention Customers
23050,358,1.0,231.9507,0,Lost/Needed Attention Customers
23051,316,1.0,77.3058,0,Lost/Needed Attention Customers
23052,177,1.0,33.139,0,Lost/Needed Attention Customers
23053,92,1.0,231.9507,2,Current Customer
23054,198,1.0,33.139,0,Lost/Needed Attention Customers
23055,161,1.0,231.9507,0,Lost/Needed Attention Customers
23056,165,1.0,1987.2432,0,Lost/Needed Attention Customers
23057,37,2.0,12054.356800000001,1,Top/Best Customers
23058,181,1.0,2603.2032,0,Lost/Needed Attention Customers
23059,171,1.0,2654.0332,0,Lost/Needed Attention Customers
23060,242,1.0,841.5462,0,Lost/Needed Attention Customers
23061,324,1.0,33.139,0,Lost/Needed Attention Customers
23062,107,1.0,530.2232,2,Current Customer
23063,43,1.0,123.55019999999999,2,Current Customer
23064,292,1.0,33.139,0,Lost/Needed Attention Customers
23065,218,1.0,231.9507,0,Lost/Needed Attention Customers
23066,270,1.0,2729.2176,0,Lost/Needed Attention Customers
23067,242,1.0,281.6757,0,Lost/Needed Attention Customers
